Time,Frame,nose_dist,body_dist,freezing,Novel,Known
2.36,59,0.008187094780298,0.0077601251590705,0,0.01,0.0
2.4,60,0.0080793258498823,0.0063698611970169,0,0.01,0.0
2.44,61,0.0099027479065747,0.0113659136951444,0,0.01,0.0
2.48,62,0.0158831906462001,0.0187333041803615,0,0.01,0.0
2.52,63,0.010988547100715,0.0112760991612872,0,0.01,0.0
2.56,64,0.0059978800865847,0.0064537512997795,0,0.01,0.0
2.6,65,0.0062738984336086,0.0076215080777847,0,0.01,0.0
2.64,66,0.0062111800144132,0.0075232336851048,0,0.01,0.0
2.68,67,0.0064105067225841,0.0051270251355943,0,0.01,0.0
2.72,68,0.0047117760984012,0.0045369971577064,0,0.01,0.0
2.76,69,0.0043622976470529,0.0054904888736286,0,0.01,0.0
2.8,70,0.0048466254818776,0.0063745616712075,0,0.01,0.0
2.84,71,0.005118454796182,0.0041374004708719,0,0.01,0.0
2.88,72,0.0061720226537019,0.0035057047538584,0,0.01,0.0
2.92,73,0.0083707727204754,0.0075242173290262,0,0.01,0.0
2.96,74,0.007098188404201,0.0053992315505727,0,0.0,0.0
3.0,75,0.006920122421239,0.0051486372188522,0,0.0,0.0
3.04,76,0.0082700293623491,0.0070719195061618,0,0.0,0.0
3.08,77,0.0101926055879069,0.0105579052117581,0,0.0,0.0
