Time,Frame,nose_dist,body_dist,freezing,darting,Novel,Known
275.6,6890,0.0015014278920933,0.0006762286380344,0,0,0.23,0.0
275.64,6891,0.0007471038210711,0.0004307019989303,0,0,0.2,0.0
275.68,6892,0.0026509843179093,0.0011438642143316,0,0,0.16,0.0
275.72,6893,0.0034649240583195,0.0006543262049243,0,0,0.09,0.0
275.76,6894,0.0019665681347677,0.0002379776797815,0,0,0.05,0.0
275.8,6895,0.0021928603739217,0.0001151637248214,0,0,0.03,0.0
275.84,6896,0.0019653239308227,0.0001122682383736,0,0,0.02,0.0
275.88,6897,0.0023309174648172,0.0003341540612116,0,0,0.01,0.0
275.92,6898,0.0026273328406562,0.0001923682640247,0,0,0.01,0.0
275.96,6899,0.0080025660585633,0.0001999628228466,0,0,0.01,0.0
276.0,6900,0.004761837665529,0.000150346065881,0,0,0.0,0.0
276.04,6901,0.002362584271763,0.0004628494109363,0,0,0.0,0.0
276.08,6902,0.0017856047732155,0.0006938289219184,0,0,0.0,0.0
276.12,6903,0.0021796407658299,0.0006271287066827,0,0,0.0,0.0
276.16,6904,0.0041700169557758,0.0011783339732867,0,0,0.01,0.0
276.2,6905,0.0103024531416652,0.0023103158753462,0,0,0.01,0.0
276.24,6906,0.003443103827042,0.0006452152383908,0,0,0.12,0.0
276.28,6907,0.004578347817674,0.0007466642494954,0,0,0.55,0.0
276.32,6908,0.0051316682743982,0.0013158114973789,0,0,0.89,0.0
276.36,6909,0.0045619487303501,0.0008765438109955,0,0,0.96,0.0
276.4,6910,0.0038863662446766,0.0004670428723561,0,0,0.98,0.0
276.44,6911,0.0037575858423765,0.0001273481771337,0,0,0.98,0.0
276.48,6912,0.0023850667506395,0.0004260615327406,0,0,0.98,0.0
276.52,6913,0.0021788904715162,0.0004313173547453,0,0,0.98,0.0
276.56,6914,0.0023272728133084,0.0002750575297381,0,0,0.97,0.0
276.6,6915,0.000820502283245,0.0002906313574647,0,0,0.95,0.0
276.64,6916,0.000482713845385,0.0009412199059513,0,0,0.92,0.0
276.68,6917,0.0001924252821207,0.0009712551422693,0,0,0.85,0.0
276.72,6918,0.0,0.0009921117141801,0,0,0.78,0.0
276.76,6919,0.0002541259214205,0.0004751274989913,0,0,0.7,0.0
276.8,6920,0.0006947018935274,0.0001497181485765,0,0,0.56,0.0
276.84,6921,0.001395231195065,0.000346135477022,0,0,0.45,0.0
276.88,6922,0.0012047387479873,0.0001684792093456,0,0,0.33,0.0
276.92,6923,0.0038549173563763,0.000259370392566,0,0,0.22,0.0
276.96,6924,0.0039521245446341,0.0001661870216261,0,0,0.12,0.0
277.0,6925,0.0020943466877502,0.0005793656668446,0,0,0.08,0.0
277.04,6926,0.0004037053703064,0.0005914850739725,0,0,0.05,0.0
277.08,6927,0.0002280449150745,0.0002247426645287,0,0,0.03,0.0
277.12,6928,0.0015358203398243,0.0002092618833313,0,0,0.03,0.0
277.16,6929,0.0027376449395564,0.0007958991871597,0,0,0.02,0.0
277.2,6930,0.0012316071487549,0.0004924616754963,0,0,0.01,0.0
277.24,6931,0.0036054555200535,0.001224749396537,0,0,0.01,0.0
277.28,6932,0.0054688927206315,0.0018703060389156,0,0,0.01,0.0
277.32,6933,0.0052985480038686,0.002147879450459,0,0,0.01,0.0
277.36,6934,0.0055287069677437,0.0026987281424781,0,0,0.0,0.0
277.4,6935,0.0059969288017434,0.0042683556639355,0,0,0.0,0.0
277.44,6936,0.0108881563004957,0.0071947678626615,0,0,0.0,0.0
277.48,6937,0.0071845756508265,0.0062547004382668,0,0,0.0,0.0
277.52,6938,0.0071891204871396,0.0070636355078698,0,0,0.0,0.0
277.56,6939,0.0026994512016207,0.0036201897290906,0,0,0.0,0.0
277.6,6940,0.0003110467552322,0.0018071102956257,0,0,0.0,0.0
277.64,6941,0.0002826045312877,0.0015451230791855,0,0,0.0,0.0
277.68,6942,0.001708420659591,0.0007731765515167,0,0,0.0,0.0
277.72,6943,0.0027340577864446,0.000166648530354,0,0,0.0,0.0
277.76,6944,0.0007945098649582,0.0001578812420903,0,0,0.0,0.0
277.8,6945,0.0014617132344535,0.0005907217188324,0,0,0.0,0.0
277.84,6946,0.0006284747673381,0.0001772084460855,0,0,0.0,0.0
277.88,6947,0.0010900190369138,0.0001138513405514,0,0,0.0,0.0
277.92,6948,0.0013399839465818,7.318148822571751e-05,0,0,0.0,0.0
277.96,6949,0.0010325320701164,5.234982130233758e-05,0,0,0.0,0.0
278.0,6950,0.0001875300760418,1.0861812620688249e-05,0,0,0.0,0.0
278.04,6951,0.0001042681432673,4.911900926745316e-05,0,0,0.0,0.0
278.08,6952,0.0005636317557409,0.0002593978981146,0,0,0.0,0.0
278.12,6953,0.0007283160457686,0.00030092054787,0,0,0.0,0.0
278.16,6954,0.0009429459754723,7.113448159659819e-05,0,0,0.0,0.0
278.2,6955,0.000883853019391,9.072329424293918e-05,0,0,0.0,0.0
278.24,6956,0.0004677022613438,0.0004437036275762,0,0,0.0,0.0
278.28,6957,0.0005603428519424,0.000514538567435,0,0,0.0,0.0
278.32,6958,0.0006889962530356,0.0003740967781191,0,0,0.0,0.0
278.36,6959,0.0009525430476753,0.0001987778563576,0,0,0.0,0.0
278.4,6960,0.0006611338744841,0.0002504419937956,0,0,0.0,0.0
278.44,6961,0.0009360336791716,0.0004808480235856,0,0,0.0,0.0
278.48,6962,0.0008016280478135,0.0004411679744734,0,0,0.0,0.0
278.52,6963,0.0004492103410058,0.0007195156526411,0,0,0.0,0.0
278.56,6964,0.0012714936802073,0.0010574960897554,0,0,0.0,0.0
278.6,6965,0.0026805018020055,0.0004686067146085,0,0,0.0,0.0
278.64,6966,0.0017585425806127,0.0004334876127687,0,0,0.0,0.0
278.68,6967,0.0005554189127636,0.0002864251636994,0,0,0.0,0.0
278.72,6968,0.0021651838153696,0.0007161674518923,0,0,0.0,0.0
278.76,6969,0.001877968791804,0.0005213167385228,0,0,0.0,0.0
278.8,6970,0.0008770580926026,0.0003225542424016,0,0,0.0,0.0
278.84,6971,0.0024589268109092,0.000817425065886,0,0,0.0,0.0
278.88,6972,0.0029112887503762,0.0002026309940958,0,0,0.01,0.0
278.92,6973,0.0036695875156014,2.567351457261126e-05,0,0,0.01,0.0
278.96,6974,0.0022661842238451,0.0002974805323968,0,0,0.01,0.0
279.0,6975,0.0005269237122556,0.0008679776194377,0,0,0.01,0.0
279.04,6976,0.0014532707944853,0.0005416703755375,0,0,0.01,0.0
279.08,6977,0.0014648390884951,0.0004534016848743,0,0,0.01,0.0
279.12,6978,0.0014685167825846,0.001368840812692,0,0,0.01,0.0
279.16,6979,0.0025546290917462,0.0004529586669154,0,0,0.01,0.0
279.2,6980,0.0011906625061361,7.699274733982258e-05,0,0,0.0,0.0
279.24,6981,0.0004969172684821,0.0002326396038815,0,0,0.0,0.0
279.28,6982,0.0042067217579894,0.0006360807097194,0,0,0.0,0.0
279.32,6983,0.0102115687734007,0.0024367880982448,0,0,0.0,0.0
279.36,6984,0.0051555216118997,0.0011502242022073,0,0,0.0,0.0
279.4,6985,0.0049064777182926,0.0001477337450656,0,0,0.0,0.0
279.44,6986,0.0011941082542666,0.0002417800516695,0,0,0.0,0.0
279.48,6987,0.0012431905153875,0.0009257154374958,0,0,0.0,0.0
279.52,6988,0.0037589422684537,0.0009964472528348,0,0,0.0,0.0
279.56,6989,0.0024067629561225,0.0003921343495944,0,0,0.0,0.0
279.6,6990,0.0037716431358162,7.118124907605346e-05,0,0,0.01,0.0
279.64,6991,0.005561103911285,0.0001633286779809,0,0,0.01,0.0
279.68,6992,0.0047805384694954,0.0004656276992534,0,0,0.02,0.0
279.72,6993,0.0039629785694201,0.0007168274047132,0,0,0.07,0.0
279.76,6994,0.0066520405312888,0.0017746783177671,0,0,0.33,0.0
279.8,6995,0.0024126615954659,0.0005579086852482,0,0,0.67,0.0
279.84,6996,0.0037031351152306,0.0006258151717104,0,0,0.8,0.0
279.88,6997,0.0019030880087137,0.0011640515080699,0,0,0.9,0.0
279.92,6998,0.0006714991712221,0.000371557108381,0,0,0.92,0.0
279.96,6999,0.0001487695475496,2.7302099570693955e-05,0,0,0.93,0.0
280.0,7000,0.0003879493329314,2.740322354944034e-05,0,0,0.92,0.0
280.04,7001,0.0018548162165936,0.000291167994982,0,0,0.89,0.0
280.08,7002,0.0025615317224614,0.0008976006593609,0,0,0.85,0.0
280.12,7003,0.0024003797911098,0.000837740084747,0,0,0.81,0.0
280.16,7004,0.0022167424183082,0.0005663054307671,0,0,0.75,0.0
280.2,7005,0.0004754064057352,0.0004174565954123,0,0,0.68,0.0
280.24,7006,0.000510527943544,0.0004463690943648,0,0,0.62,0.0
280.28,7007,0.0020547364501523,0.0006453148960889,0,0,0.57,0.0
280.32,7008,0.0012538697055986,0.000265612000731,0,0,0.49,0.0
280.36,7009,0.001090545815708,0.0003578867615256,0,0,0.38,0.0
280.4,7010,0.0024098383734286,0.0003983124756012,0,0,0.14,0.0
280.44,7011,0.0033303276465051,0.0004002230167655,0,0,0.03,0.0
280.48,7012,0.0023784609258419,0.0001140142239674,0,0,0.01,0.0
280.52,7013,0.0020012708300922,0.00014467370262,0,0,0.01,0.0
280.56,7014,0.0009099339579747,0.0003468100198933,0,0,0.01,0.0
280.6,7015,0.001683795715405,0.0001108622122191,0,0,0.01,0.0
280.64,7016,0.0004344805788468,6.049275236295173e-05,0,0,0.01,0.0
280.68,7017,0.0004416943303322,0.0001777617102089,0,0,0.01,0.0
280.72,7018,0.0012186835859078,7.396960782336419e-05,0,0,0.01,0.0
280.76,7019,0.0010197086119681,3.873175386788664e-05,0,0,0.01,0.0
280.8,7020,0.0004165362608116,2.6140629149174277e-05,0,0,0.01,0.0
280.84,7021,0.000222308871017,9.331490757050148e-05,0,0,0.01,0.0
280.88,7022,0.0011622999905216,0.0006479559741618,0,0,0.01,0.0
280.92,7023,0.0020047817306912,0.0014153595554257,0,0,0.01,0.0
280.96,7024,0.0011955469264292,0.0003516745088875,0,0,0.01,0.0
281.0,7025,0.0015466277770042,9.690131725808491e-05,0,0,0.01,0.0
281.04,7026,0.0012697117714674,0.0002598884290576,0,0,0.01,0.0
281.08,7027,0.0013434091042477,0.000641246851874,0,0,0.01,0.0
281.12,7028,0.0014031218478021,0.0011181197813361,0,0,0.01,0.0
281.16,7029,0.0013986791563443,0.0003232417150099,0,0,0.01,0.0
281.2,7030,0.0027522802147778,0.000840177589772,0,0,0.01,0.0
281.24,7031,0.0013629589130264,0.0009823692373454,0,0,0.01,0.0
281.28,7032,0.0003627065886469,0.0008283218983125,0,0,0.01,0.0
281.32,7033,0.0013945223310867,0.0005808776377081,0,0,0.01,0.0
281.36,7034,0.0018214456296501,0.0002104856468937,0,0,0.01,0.0
281.4,7035,0.0023379216535234,0.0003165850233481,0,0,0.01,0.0
281.44,7036,0.0005465394128949,7.778191910704865e-05,0,0,0.01,0.0
281.48,7037,0.0001338553937226,2.554377677631811e-05,0,0,0.01,0.0
281.52,7038,0.0005929471441471,0.0002366551190738,0,0,0.01,0.0
281.56,7039,0.0010158619423672,0.0008062578204501,0,0,0.01,0.0
281.6,7040,0.0004114925831241,0.0002410699630313,0,0,0.01,0.0
281.64,7041,0.0001984657767926,2.8100102001307196e-05,0,0,0.01,0.0
281.68,7042,0.0003252750500851,0.0001128328786194,0,0,0.01,0.0
281.72,7043,0.0009277222644748,0.0002066202875529,0,0,0.02,0.0
281.76,7044,0.0024499141167943,0.0001121950310253,0,0,0.04,0.0
281.8,7045,0.006669097060067,2.4462806174658816e-05,0,0,0.24,0.0
281.84,7046,0.0054904788882688,0.0001946284097951,0,0,0.49,0.0
281.88,7047,0.0050267174170881,0.000749203321335,0,0,0.66,0.0
281.92,7048,0.0041389754332482,0.0006352160848932,0,0,0.8,0.0
281.96,7049,0.0015554396292302,0.0008361507475061,0,0,0.85,0.0
282.0,7050,0.0011085123882893,0.0007794353415155,0,0,0.87,0.0
282.04,7051,0.0026936850182698,0.0002229323032235,0,0,0.89,0.0
282.08,7052,0.0029854198928546,0.000288419749347,0,0,0.87,0.0
282.12,7053,0.0034797700305377,0.0002999154088743,0,0,0.82,0.0
282.16,7054,0.0031544172209895,0.0007579656785424,0,0,0.75,0.0
282.2,7055,0.001215141586392,0.0002515592494503,0,0,0.63,0.0
282.24,7056,0.0005339046235701,0.0004221997923284,0,0,0.48,0.0
282.28,7057,0.002340112355758,0.0015420086165694,0,0,0.28,0.0
282.32,7058,0.0041762293910203,0.0007387977695926,0,0,0.14,0.0
282.36,7059,0.0030367906430107,0.0007088852076348,0,0,0.06,0.0
282.4,7060,0.0019118642623649,0.0006326028699836,0,0,0.03,0.0
282.44,7061,0.000760893112149,0.0007004124379393,0,0,0.01,0.0
282.48,7062,0.0018045934495664,0.0007860290513961,0,0,0.01,0.0
282.52,7063,0.002001584930143,0.0008325077555413,0,0,0.01,0.0
282.56,7064,0.000756961773041,0.0008374016255516,0,0,0.01,0.0
282.6,7065,0.000885037559892,0.0007959409554938,0,0,0.01,0.0
282.64,7066,0.0030176245471803,0.0007056419252037,0,0,0.01,0.0
282.68,7067,0.0011092277775915,0.0005651046504175,0,0,0.01,0.0
282.72,7068,0.0021713448983524,0.0003726903477225,0,0,0.01,0.0
282.76,7069,0.0044689517610285,0.000153170951554,0,0,0.01,0.0
282.8,7070,0.005950590120724,8.946422204509583e-05,0,0,0.01,0.0
282.84,7071,0.0062510139344646,0.0016181566823625,0,0,0.01,0.0
282.88,7072,0.0055530796896121,0.0050915050578557,0,0,0.11,0.0
282.92,7073,0.0047869521896622,0.0016716557294974,0,0,0.37,0.0
282.96,7074,0.0043290433641206,0.0008205717925073,0,0,0.68,0.0
283.0,7075,0.0013939667051993,0.0012983500830421,0,0,0.86,0.0
283.04,7076,0.0003416261828429,0.0006790524401344,0,0,0.93,0.0
283.08,7077,0.0004684523924714,0.0001035997705412,0,0,0.95,0.0
283.12,7078,0.0002261434234016,0.0001161886516803,0,0,0.96,0.0
283.16,7079,5.41207720263778e-05,0.0005092166607697,0,0,0.96,0.0
283.2,7080,0.000147530305269,0.0003195724779326,0,0,0.96,0.0
283.24,7081,0.0004597311546289,0.0001308844697363,0,0,0.96,0.0
283.28,7082,0.0017923265148539,0.0004136234122466,0,0,0.96,0.0
283.32,7083,0.0028731127964574,0.0015697792429564,0,0,0.94,0.0
283.36,7084,0.0008418025912185,0.0006530454837109,0,0,0.92,0.0
283.4,7085,0.0005727794420029,0.0006631645068204,0,0,0.88,0.0
