Time,Frame,nose_dist,body_dist,freezing,darting,Known,Novel
161.33,2420,0.000461355915248,4.141889323867976e-05,1,0,0,0
161.4,2421,0.0001307128865151,7.494966560502824e-06,1,0,0,0
161.47,2422,7.41355511557223e-05,4.6650070081830607e-05,1,0,0,0
161.53,2423,0.0002217121042654,7.982552593796488e-05,1,0,0,0
161.6,2424,0.0008060674112315,4.304237527462882e-05,0,0,0,0
161.67,2425,0.0003479245960411,2.6109674770749672e-05,0,0,0,0
161.73,2426,8.650600338483775e-05,9.484000122645928e-06,0,0,0,0
161.8,2427,0.0004940917690468,4.209897992590321e-05,0,0,0,0
161.87,2428,0.0001277398040709,8.986834921240329e-05,0,0,0,0
161.93,2429,0.0003442564206591,0.0001956084354584,0,0,0,0
162.0,2430,0.0011253159581973,0.0002665105016574,0,0,0,0
162.07,2431,0.0009771525381081,0.0006739070831456,0,0,0,0
162.13,2432,0.0003917242802459,0.0005241511384155,0,0,0,0
162.2,2433,0.0017005082410782,0.0008912430002957,0,0,0,0
162.27,2434,0.0028759294037867,0.0005133899530462,0,0,0,0
162.33,2435,0.0032047149256088,0.0002198165834889,0,0,0,0
162.4,2436,0.0021128331252846,0.0004661138207228,0,0,0,0
162.47,2437,0.0009801945632215,0.0006108416544596,0,0,0,0
162.53,2438,0.0003284342728694,0.00013533272988,0,0,0,0
162.6,2439,0.0002714048797419,7.71097693413111e-06,0,0,0,0
162.67,2440,0.0001258044759493,1.3073754643286882e-05,0,0,0,0
162.73,2441,7.153081472807396e-05,2.5653179726671964e-05,0,0,0,0
162.8,2442,0.0001625590517746,6.35392841967372e-05,0,0,0,0
162.87,2443,0.0004361522796753,1.195129611966903e-05,0,0,0,0
162.93,2444,0.0005946497221884,0.00010806539755,0,0,0,0
163.0,2445,0.0004066566002757,2.303036148333942e-05,1,0,0,0
163.07,2446,9.154753335016524e-05,2.86105117164104e-05,1,0,0,0
163.13,2447,1.6484299605388072e-05,2.8182508218725925e-05,0,0,0,0
163.2,2448,5.90959374433266e-05,3.4635735322123384e-05,0,0,0,0
163.27,2449,6.26502438772221e-05,9.58153161288299e-05,0,0,0,0
163.33,2450,0.000154887286216,2.618297874849193e-05,0,0,0,0
163.4,2451,2.99863264156766e-05,2.7875405799408216e-05,0,0,0,0
